POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
700-00240,-,0,Yellow,SS,N,N,SFMTA,ON,0,24,VALENCIA ST,13052201,Area 3, ,"(37.771736, -122.422648)"
700-01080,-,0,Grey,SS,N,N,SFMTA,ON,0,108,VALENCIA ST,13053000,Area 3, ,"(37.771267, -122.422607)"
563-01160,-,0,Grey,SS,N,N,SFMTA,ON,0,116,MCALLISTER ST,8890000,Area 2, ,"(37.780911, -122.414302)"
490-19160,-,0,Grey,SS,N,N,SFMTA,ON,0,1916,IRVING ST,7297000,Area 3, ,"(37.763564, -122.47889)"
490-20160,-,0,Grey,SS,N,N,SFMTA,ON,0,2016,IRVING ST,7298000,Area 3, ,"(37.76352, -122.479882)"
657-27150,-,0,Grey,SS,N,N,SFMTA,ON,0,2715,SAN BRUNO AVE,11378000,Area 3, ,"(37.727186, -122.403323)"
630-16930,-,0,Grey,SS,N,N,SFMTA,ON,0,1693,QUESADA AVE,10815000,Area 3, ,"(37.733021, -122.391044)"
612-20160,-,0,Grey,SS,N,N,SFMTA,ON,0,2016,POLK ST,10575000,Area 3, ,"(37.795434, -122.421586)"
612-20200,-,0,Grey,SS,N,N,SFMTA,ON,0,2020,POLK ST,10575000,Area 3, ,"(37.795496, -122.421599)"
612-22110,-,0,Yellow,SS,N,N,SFMTA,ON,0,2211,POLK ST,10577000,Area 3, ,"(37.797261, -122.422113)"
490-21130,-,0,Grey,SS,N,N,SFMTA,ON,0,2113,IRVING ST,7299000,Area 3, ,"(37.763339, -122.480689)"
490-21390,-,0,Grey,SS,N,N,SFMTA,ON,0,2139,IRVING ST,7299000,Area 3, ,"(37.763317, -122.481187)"
109-12240,-,0,Grey,SS,N,N,SFMTA,ON,0,1224,09TH AVE,431000,Area 3, ,"(37.765254, -122.466326)"
109-12650,-,0,Green,SS,N,N,SFMTA,ON,0,1265,09TH AVE,431000,Area 3, ,"(37.764216, -122.466392)"
837-09200,837-09003,20,Grey,MS,N,N,PORT,ON,0,920,FRONT ST,5875000,Port 6, ,"(37.800252, -122.400096)"
321-34300,-,0,Grey,SS,N,N,SFMTA,ON,0,3430,BALBOA ST,2680000,Area 3, ,"(37.775849, -122.495897)"
857-17050,857-17001,5,Black,MS,N,N,PORT,ON,0,1705,MONTGOMERY ST,9321000,PortMC1, ,"(37.804962, -122.405271)"
840-22170,-,0,Grey,SS,Y,N,PORT,ON,0,2217,GRANT AVE,6418000,Port 2, ,"(37.807731, -122.409052)"
350-34030,-,0,Grey,SS,N,N,SFMTA,ON,0,3403,CALIFORNIA ST,3568000,Area 3, ,"(37.786677, -122.450346)"
321-35220,-,0,Grey,SS,N,N,SFMTA,ON,0,3522,BALBOA ST,2681000,Area 3, ,"(37.775808, -122.496802)"
321-36110,-,0,Grey,SS,N,N,SFMTA,ON,0,3611,BALBOA ST,2682000,Area 3, ,"(37.775628, -122.497725)"
321-36340,-,0,Yellow,SS,N,N,SFMTA,ON,0,3634,BALBOA ST,2682000,Area 3, ,"(37.77575, -122.498078)"
350-34530,-,0,Grey,SS,N,N,SFMTA,ON,0,3453,CALIFORNIA ST,3568000,Area 3, ,"(37.786548, -122.451361)"
823-00380,823-00004,38,Grey,MS,N,N,PORT,ON,0,38,CHESTNUT ST,3950000,Port 4, ,"(37.804834, -122.405055)"
836-00070,836-00001,7,Grey,MS,N,N,PORT,ON,0,7,FRANCISCO ST,5754000,Port 4, ,"(37.805592, -122.40574)"
502-01080,-,0,Grey,SS,N,N,SFMTA,ON,0,108,JONES ST,7564000,Area 2, ,"(37.782383, -122.412207)"
422-06060,-,0,Grey,SS,N,N,SFMTA,ON,0,606,FRONT ST,5872000,Area 2, ,"(37.797198, -122.399473)"
422-07050,-,0,Grey,SS,N,N,SFMTA,ON,0,705,FRONT ST,5873000,Area 2, ,"(37.797951, -122.399795)"
422-07060,-,0,Grey,SS,N,N,SFMTA,ON,0,706,FRONT ST,5873000,Area 2, ,"(37.798071, -122.399659)"
212-00330,-,0,Grey,SS,N,N,SFMTA,ON,0,33,12TH ST,541000,Area 2, ,"(37.773679, -122.419258)"
568-09580,-,0,Grey,SS,N,N,SFMTA,ON,0,958,MISSION ST,9099000,Area 2, ,"(37.781754, -122.407836)"
568-10050,-,0,Grey,SS,N,N,SFMTA,ON,0,1005,MISSION ST,9100000,Area 2, ,"(37.780727, -122.408884)"
568-10350,-,0,Grey,SS,N,N,SFMTA,ON,0,1035,MISSION ST,9100000,Area 2, ,"(37.780278, -122.409452)"
546-00740,-,0,Grey,SS,N,N,SFMTA,ON,0,74,LEAVENWORTH ST,8238000,Area 2, ,"(37.781618, -122.413733)"
546-01230,-,0,Grey,SS,N,N,SFMTA,ON,0,123,LEAVENWORTH ST,8239000,Area 2, ,"(37.782603, -122.414096)"
546-01240,-,0,Grey,SS,N,N,SFMTA,ON,0,124,LEAVENWORTH ST,8239000,Area 2, ,"(37.782653, -122.413949)"
500-07030,-,0,Grey,SS,N,N,SFMTA,ON,0,703,JACKSON ST,7373000,Area 2, ,"(37.795959, -122.406849)"
500-07070,-,0,Grey,SS,N,N,SFMTA,ON,0,707,JACKSON ST,7373000,Area 2, ,"(37.795949, -122.406923)"
667-00250,-,0,Grey,SS,N,N,SFMTA,ON,0,25,SOUTH VAN NESS AVE,12015101,Area 2, ,"(37.774441, -122.418907)"
651-13300,-,0,Grey,SS,N,N,SFMTA,ON,0,1330,SANSOME ST,11559000,Area 3, ,"(37.802818, -122.403026)"
209-00030,-,0,Grey,SS,N,N,SFMTA,ON,0,3,09TH ST,446000,Area 2, ,"(37.777396, -122.416024)"
606-05190,-,0,Yellow,SS,N,N,SFMTA,ON,0,519,PINE ST,10463000,Area 5,Downtown,"(37.791533, -122.40496)"
606-05260,-,0,Grey,SS,N,N,SFMTA,ON,0,526,PINE ST,10463000,Area 5,Downtown,"(37.791629, -122.405177)"
204-02120,-,0,Green,SS,N,N,SFMTA,ON,0,212,04TH ST,254000,Area 5,Downtown,"(37.78285, -122.402347)"
324-00020,-,0,Yellow,SS,N,N,SFMTA,ON,0,2,BATTERY ST,2752000,Area 5,Downtown,"(37.79146, -122.39952)"
202-01600,-,0,Grey,SS,N,Y,SFMTA,ON,0,160,02ND ST,134000,Area 5,Downtown,"(37.786878, -122.398503)"
202-02360,-,0,Grey,SS,Y,Y,SFMTA,ON,0,236,02ND ST,136000,Area 5,Downtown,"(37.78597, -122.397369)"
202-02500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,250,02ND ST,137000,Area 5,Downtown,"(37.785693, -122.397023)"
350-03060,-,0,Red,SS,N,N,SFMTA,ON,0,306,CALIFORNIA ST,3527000,Area 5,Downtown,"(37.793251, -122.400226)"
568-00500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,50,MISSION ST,9083000,Area 5,Downtown,"(37.792736, -122.393933)"
568-01230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,123,MISSION ST,9084000,Area 5,Downtown,"(37.792029, -122.394567)"
568-01250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,125,MISSION ST,9084000,Area 5,Downtown,"(37.79199, -122.394616)"
568-01290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,129,MISSION ST,9084000,Area 5,Downtown,"(37.791905, -122.394723)"
665-00100,-,0,Grey,SS,Y,Y,SFMTA,ON,0,10,STEUART ST,12158001,Area 5,Downtown,"(37.794097, -122.394405)"
651-01170,-,0,Yellow,SS,N,Y,SFMTA,ON,0,117,SANSOME ST,11543000,Area 5,Downtown,"(37.791647, -122.400923)"
651-01290,-,0,Yellow,SS,N,Y,SFMTA,ON,0,129,SANSOME ST,11543000,Area 5,Downtown,"(37.791947, -122.400984)"
665-01570,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,157,STEUART ST,12159000,Area 5,Downtown,"(37.792671, -122.392335)"
665-01600,-,0,Red,SS,Y,Y,SFMTA,ON,0,160,STEUART ST,12159000,Area 5,Downtown,"(37.792497, -122.392397)"
402-01060,-,0,Grey,SS,N,N,SFMTA,ON,0,106,ELM ST,5202000,Area 5,Civic Center,"(37.781693, -122.41922)"
359-01140,-,0,Grey,SS,Y,Y,SFMTA,ON,0,114,CLAY ST,4080000,Area 5,Downtown,"(37.795433, -122.397391)"
350-00240,-,0,Yellow,SS,N,N,SFMTA,ON,0,24,CALIFORNIA ST,3524000,Area 5,Downtown,"(37.793605, -122.397451)"
684-01550,-,0,Grey,SS,Y,Y,SFMTA,ON,0,155,TOWNSEND ST,12657000,Area 5,South Embarcadero,"(37.779487, -122.391795)"
684-01880,-,0,Grey,SS,Y,Y,SFMTA,ON,0,188,TOWNSEND ST,12658000,Area 5,South Embarcadero,"(37.779183, -122.392486)"
336-08380,-,0,Grey,SS,N,N,SFMTA,ON,0,838,BUSH ST,3438000,Area 1, ,"(37.789861, -122.411685)"
471-06030,-,0,Grey,SS,N,Y,SFMTA,ON,0,603,HARRISON ST,6714000,Area 5,South Embarcadero,"(37.784108, -122.39524)"
684-01980,-,0,Grey,SS,Y,Y,SFMTA,ON,0,198,TOWNSEND ST,12658000,Area 5,South Embarcadero,"(37.779007, -122.392708)"
562-06110,-,0,Grey,SS,N,N,SFMTA,ON,0,611,MASON ST,8807000,Area 1, ,"(37.78938, -122.410385)"
208-06480,-,0,Green,SS,N,N,SFMTA,ON,0,648,08TH ST,417000,Area 3, ,"(37.770316, -122.404349)"
205-05370,-,0,Grey,SS,Y,N,SFMTA,ON,0,537,05TH ST,305000,Area 5,South Embarcadero,"(37.777034, -122.399186)"
568-52060,-,0,Grey,SS,N,N,SFMTA,ON,0,5206,MISSION ST,9181000,Area 3, ,"(37.715384, -122.441944)"
321-04160,-,0,Green,SS,N,N,SFMTA,ON,0,416,BALBOA ST,2649000,Area 3, ,"(37.777319, -122.463652)"
671-00130,671-00001,13,Grey,MS,Y,Y,SFMTA,ON,0,13,SOUTH PARK,12008000,Area 5,South Embarcadero,"(37.782209, -122.39302)"
684-03482,684-03480,2,Grey,MS,Y,N,SFMTA,ON,0,348,TOWNSEND ST,12663000,Area 5,South Embarcadero,"(37.776209, -122.396284)"
339-01200,-,0,Grey,SS,Y,Y,SFMTA,ON,0,120,BERRY ST,2953000,Area 5,South Embarcadero,"(37.777136, -122.391758)"
339-01330,-,0,Grey,SS,Y,Y,SFMTA,ON,0,133,BERRY ST,2953000,Area 5,South Embarcadero,"(37.776838, -122.391878)"
205-06224,205-06220,4,Grey,MS,Y,Y,SFMTA,ON,0,622,05TH ST,306000,Area 5,South Embarcadero,"(37.776066, -122.398279)"
568-52290,-,0,Grey,SS,N,N,SFMTA,ON,0,5229,MISSION ST,9181000,Area 3, ,"(37.7149, -122.442175)"
568-52230,-,0,Grey,SS,N,N,SFMTA,ON,0,5223,MISSION ST,9181000,Area 3, ,"(37.715045, -122.442028)"
546-04180,-,0,Grey,SS,N,N,SFMTA,ON,0,418,LEAVENWORTH ST,8242000,Area 3, ,"(37.785235, -122.41447)"
847-02410,-,0,Grey,SS,Y,Y,PORT,ON,0,241,JEFFERSON ST,7457000,Port 1, ,"(37.807979, -122.417284)"
818-01860,818-01006,86,Grey,MS,N,Y,PORT,ON,0,186,BRANNAN ST,3071000,Port 10, ,"(37.783852, -122.389691)"
115-28060,-,0,Grey,SS,N,N,SFMTA,ON,0,2806,15TH AVE,632000,Area 3, ,"(37.736537, -122.470393)"
137-07050,-,0,Grey,SS,N,N,SFMTA,ON,0,705,37TH AVE,1823000,Area 3, ,"(37.775435, -122.497365)"
830-04680,-,0,Grey,SS,Y,N,PORT,ON,0,468,EMBARCADERO NORTH,12555102,Port 3, ,"(37.800322, -122.398866)"
350-32270,-,0,Grey,SS,N,N,SFMTA,ON,0,3227,CALIFORNIA ST,3566000,Area 3, ,"(37.787052, -122.447814)"
350-32290,-,0,Grey,SS,N,N,SFMTA,ON,0,3229,CALIFORNIA ST,3566000,Area 3, ,"(37.787044, -122.447875)"
138-07040,-,0,Grey,SS,N,N,SFMTA,ON,0,704,38TH AVE,1849000,Area 3, ,"(37.775484, -122.498303)"
321-35140,-,0,Grey,SS,N,N,SFMTA,ON,0,3514,BALBOA ST,2681000,Area 3, ,"(37.775815, -122.496636)"
321-36300,-,0,Yellow,SS,N,N,SFMTA,ON,0,3630,BALBOA ST,2682000,Area 3, ,"(37.775753, -122.498009)"
830-10570,-,0,Grey,SS,Y,N,PORT,ON,0,1057,EMBARCADERO NORTH,12559201,Port 3, ,"(37.806497, -122.405065)"
350-35090,-,0,Grey,SS,N,N,SFMTA,ON,0,3509,CALIFORNIA ST,3569000,Area 3, ,"(37.786459, -122.452059)"
350-35110,-,0,Grey,SS,N,N,SFMTA,ON,0,3511,CALIFORNIA ST,3569000,Area 3, ,"(37.786454, -122.452095)"
350-35390,-,0,Grey,SS,N,N,SFMTA,ON,0,3539,CALIFORNIA ST,3569000,Area 3, ,"(37.78638, -122.45268)"
836-00180,836-00004,18,Grey,MS,N,N,PORT,ON,0,18,FRANCISCO ST,5754000,Port 4, ,"(37.805656, -122.40611)"
105-04020,-,0,Grey,SS,N,N,SFMTA,ON,0,402,05TH AVE,280000,Area 3, ,"(37.780876, -122.463134)"
462-15300,-,0,Black,SS,N,N,SFMTA,ON,0,1530,HAIGHT ST,6619000,MC3, ,"(37.769948, -122.447886)"
118-24010,-,0,Grey,SS,N,N,SFMTA,ON,0,2401,18TH AVE,846000,Area 3, ,"(37.742915, -122.474681)"
110-03960,-,0,Grey,SS,N,Y,SFMTA,ON,0,396,10TH AVE,464000,Area 3, ,"(37.78105, -122.468512)"
362-09040,-,0,Grey,SS,N,N,SFMTA,ON,0,904,COLE ST,4243000,Area 3, ,"(37.765657, -122.449861)"
411-02250,411-02001,25,Grey,MS,Y,Y,SFMTA,ON,0,225,FELL ST,5441000,Area 5,Civic Center,"(37.775981, -122.422008)"
415-10150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1015,FILLMORE ST,5541000,Area 5,Fillmore,"(37.779084, -122.431923)"
331-08210,-,0,Green,SS,N,N,SFMTA,ON,0,821,BRYANT ST,3290000,Area 3, ,"(37.775467, -122.403087)"
363-05010,-,0,Grey,SS,N,N,SFMTA,ON,0,501,COLUMBUS AVE,4295000,Area 3, ,"(37.799605, -122.409335)"
363-05230,-,0,Grey,SS,N,N,SFMTA,ON,0,523,COLUMBUS AVE,4295000,Area 3, ,"(37.800007, -122.409918)"
464-03170,-,0,Grey,SS,Y,Y,SFMTA,ON,0,317,HAYES ST,6815000,Area 5,Civic Center,"(37.776947, -122.421994)"
415-13310,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,1331,FILLMORE ST,5544000,Area 5,Fillmore,"(37.782272, -122.432568)"
209-04070,-,0,Grey,SS,N,N,SFMTA,ON,0,407,09TH ST,457000,Area 3, ,"(37.772384, -122.409737)"
359-09410,-,0,Grey,SS,N,N,SFMTA,ON,0,941,CLAY ST,4094000,Area 3, ,"(37.793838, -122.409334)"
561-02200,-,0,Grey,SS,N,N,SFMTA,ON,0,220,MAIN ST,8629000,Area 5,Downtown,"(37.790092, -122.392871)"
418-05290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,529,FOLSOM ST,5657000,Area 5,South Embarcadero,"(37.786633, -122.395168)"
336-05420,-,0,Red,SS,N,N,SFMTA,ON,0,542,BUSH ST,3432000,Area 5,Downtown,"(37.790468, -122.40684)"
336-06300,-,0,Red,SS,N,N,SFMTA,ON,0,630,BUSH ST,3436000,Area 5,Downtown,"(37.790307, -122.40812)"
658-01020,-,0,Yellow,SS,N,Y,SFMTA,ON,0,102,SPEAR ST,12045000,Area 5,Downtown,"(37.79236, -122.393963)"
658-02420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,242,SPEAR ST,12046000,Area 5,Downtown,"(37.790315, -122.3914)"
542-09110,-,0,Green,SS,N,N,SFMTA,ON,0,911,LARKIN ST,8132000,Area 3, ,"(37.786496, -122.418244)"
700-06190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,619,VALENCIA ST,13062000,Area 5,Mission,"(37.762784, -122.421574)"
725-01170,-,0,Grey,SS,N,Y,SFMTA,ON,0,117,WEST PORTAL AVE,13578101,Area 3, ,"(37.739343, -122.467255)"
562-01221,562-01220,1,Black,MS,N,N,SFMTA,ON,0,122,MASON ST,8800000,MC1, ,"(37.784972, -122.409368)"
224-37730,-,0,Grey,SS,Y,N,SFMTA,ON,0,3773,24TH ST,1358000,Area 3, ,"(37.751658, -122.427137)"
224-38530,-,0,Green,SS,Y,N,SFMTA,ON,0,3853,24TH ST,1360000,Area 3, ,"(37.751561, -122.428738)"
614-18210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1821,POST ST,10646000,Area 5,Fillmore,"(37.785202, -122.432187)"
415-14030,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1403,FILLMORE ST,5545000,Area 5,Fillmore,"(37.78246, -122.432606)"
902-00540,-,0,Grey,SS,Y,Y,SFMTA,OFF,902,2450,CALIFORNIA ST,3558000,Area 5,Fillmore,"(37.789229, -122.434845)"
902-00570,-,0,Grey,SS,Y,Y,SFMTA,OFF,902,2450,CALIFORNIA ST,3558000,Area 5,Fillmore,"(37.789219, -122.43493)"
363-08300,-,0,Grey,SS,N,N,SFMTA,ON,0,830,COLUMBUS AVE,4300000,Area 3, ,"(37.802512, -122.413219)"
415-14130,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1413,FILLMORE ST,5545000,Area 5,Fillmore,"(37.782728, -122.43266)"
363-09150,-,0,Grey,SS,N,N,SFMTA,ON,0,915,COLUMBUS AVE,4301000,Area 3, ,"(37.802982, -122.414217)"
591-15200,-,0,Grey,SS,N,N,SFMTA,ON,0,1520,OCEAN AVE,9826201,Area 3, ,"(37.724573, -122.458968)"
368-01180,-,0,Red,SS,N,N,SFMTA,ON,0,118,CYRIL MAGNIN ST,4571000,Area 1, ,"(37.786053, -122.408807)"
440-21340,-,0,Grey,SS,N,N,SFMTA,ON,0,2134,GEARY BLVD,6043201,Area 3, ,"(37.783525, -122.438974)"
443-00460,-,0,Grey,SS,N,N,SFMTA,ON,0,46,GOUGH ST,6309000,Area 3, ,"(37.772844, -122.421543)"
470-14080,-,0,Grey,SS,N,N,SFMTA,ON,0,1408,HOWARD ST,7056000,Area 3, ,"(37.77387, -122.414731)"
470-15620,-,0,Grey,SS,N,N,SFMTA,ON,0,1562,HOWARD ST,7058000,Area 3, ,"(37.771937, -122.41687)"
210-02080,-,0,Grey,SS,N,N,SFMTA,ON,0,208,10TH ST,487000,Area 2, ,"(37.773764, -122.414164)"
593-05140,-,0,Grey,SS,N,N,SFMTA,ON,0,514,OFARRELL ST,9729000,Area 3, ,"(37.78579, -122.413464)"
650-35280,-,0,Grey,SS,N,N,SFMTA,ON,0,3528,SACRAMENTO ST,11267000,Area 3, ,"(37.787684, -122.451353)"
618-05050,-,0,Grey,SS,N,N,SFMTA,ON,0,505,PRESIDIO AVE,10766000,Area 3, ,"(37.78694, -122.446829)"
568-51670,-,0,Grey,SS,N,N,SFMTA,ON,0,5167,MISSION ST,9178000,Area 3, ,"(37.71588, -122.44134)"
208-02160,-,0,Grey,SS,N,N,SFMTA,ON,0,216,08TH ST,409000,Area 2, ,"(37.775782, -122.411214)"
440-07250,-,0,Grey,SS,N,N,SFMTA,ON,0,725,GEARY ST,6115000,Area 3, ,"(37.786334, -122.415782)"
440-30060,-,0,Grey,SS,N,N,SFMTA,ON,0,3006,GEARY BLVD,6049201,Area 3, ,"(37.782076, -122.451485)"
568-53020,-,0,Yellow,SS,N,N,SFMTA,ON,0,5302,MISSION ST,9183000,Area 3, ,"(37.714487, -122.442885)"
336-08030,-,0,Red,SS,N,N,SFMTA,ON,0,803,BUSH ST,3438000,Area 1, ,"(37.789859, -122.410614)"
336-08130,-,0,Grey,SS,N,N,SFMTA,ON,0,813,BUSH ST,3438000,Area 1, ,"(37.78983, -122.41085)"
582-01040,-,0,Red,SS,N,Y,SFMTA,ON,0,104,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.787238, -122.400352)"
568-43290,-,0,Grey,SS,N,N,SFMTA,ON,0,4329,MISSION ST,9156000,Area 3, ,"(37.728167, -122.431736)"
568-43860,-,0,Grey,SS,N,N,SFMTA,ON,0,4386,MISSION ST,9158000,Area 3, ,"(37.727386, -122.432864)"
568-44050,-,0,Grey,SS,N,N,SFMTA,ON,0,4405,MISSION ST,9158000,Area 3, ,"(37.727458, -122.432514)"
562-06100,-,0,Grey,SS,N,N,SFMTA,ON,0,610,MASON ST,8807000,Area 1, ,"(37.789311, -122.410235)"
614-05040,-,0,Grey,SS,N,N,SFMTA,ON,0,504,POST ST,10630000,Area 1, ,"(37.788109, -122.410265)"
585-04350,-,0,Grey,SS,Y,Y,SFMTA,ON,0,435,NORTH POINT ST,9690000,Area 5,Fisherman's Wharf,"(37.806337, -122.414942)"
841-00380,841-00002,38,Black,MS,N,N,PORT,ON,0,38,GREEN ST,6438001,PortMC1, ,"(37.800686, -122.400138)"
568-06510,-,0,Grey,SS,Y,Y,SFMTA,ON,0,651,MISSION ST,9093000,Area 5,Downtown,"(37.787061, -122.400861)"
380-01060,-,0,Yellow,SS,N,Y,SFMTA,ON,0,106,DAVIS ST,4606000,Area 5,Downtown,"(37.793728, -122.397575)"
201-00530,-,0,Red,SS,N,Y,SFMTA,ON,0,53,01ST ST,103000,Area 5,Downtown,"(37.789924, -122.397632)"
201-01400,-,0,Grey,SS,N,N,SFMTA,ON,0,140,01ST ST,105000,Area 5,Downtown,"(37.789062, -122.396806)"
420-03160,-,0,Grey,SS,N,N,SFMTA,ON,0,316,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.787523, -122.39316)"
616-16270,-,0,Grey,SS,N,N,SFMTA,ON,0,1627,POWELL ST,10695000,Area 3, ,"(37.800032, -122.410859)"
664-15220,-,0,Grey,SS,N,N,SFMTA,ON,0,1522,STOCKTON ST,12213000,Area 3, ,"(37.80017, -122.409066)"
691-17170,-,0,Grey,SS,N,Y,SFMTA,ON,0,1717,UNION ST,12866000,Area 3, ,"(37.797999, -122.427843)"
616-11060,-,0,Grey,SS,N,N,SFMTA,ON,0,1106,POWELL ST,10688000,Area 3, ,"(37.795013, -122.409689)"
616-12230,-,0,Yellow,SS,N,N,SFMTA,ON,0,1223,POWELL ST,10690000,Area 3, ,"(37.796212, -122.410105)"
563-02100,-,0,Grey,SS,N,N,SFMTA,ON,0,210,MCALLISTER ST,8891000,Area 5,Civic Center,"(37.780714, -122.415828)"
614-11050,-,0,Grey,SS,N,N,SFMTA,ON,0,1105,POST ST,10640000,Area 3, ,"(37.78671, -122.420214)"
616-13150,-,0,Grey,SS,N,N,SFMTA,ON,0,1315,POWELL ST,10692000,Area 3, ,"(37.79691, -122.410243)"
445-00760,-,0,Grey,SS,N,N,SFMTA,ON,0,76,GREEN ST,6439000,Area 3, ,"(37.800621, -122.400623)"
440-34140,-,0,Green,SS,N,N,SFMTA,ON,0,3414,GEARY BLVD,6054201,Area 3, ,"(37.781523, -122.456131)"
440-34190,-,0,Grey,SS,N,N,SFMTA,ON,0,3419,GEARY BLVD,6054101,Area 3, ,"(37.781257, -122.456)"
490-14080,-,0,Grey,SS,N,N,SFMTA,ON,0,1408,IRVING ST,7292000,Area 3, ,"(37.76382, -122.473068)"
490-14200,-,0,Green,SS,N,N,SFMTA,ON,0,1420,IRVING ST,7292000,Area 3, ,"(37.763808, -122.473327)"
490-14220,-,0,Grey,SS,N,N,SFMTA,ON,0,1422,IRVING ST,7292000,Area 3, ,"(37.763807, -122.47336)"
490-15020,-,0,Grey,SS,N,N,SFMTA,ON,0,1502,IRVING ST,7293000,Area 3, ,"(37.763773, -122.47413)"
490-15150,-,0,Grey,SS,N,N,SFMTA,ON,0,1515,IRVING ST,7293000,Area 3, ,"(37.76361, -122.474332)"
470-16330,-,0,Grey,SS,N,N,SFMTA,ON,0,1633,HOWARD ST,7059000,Area 3, ,"(37.770858, -122.417297)"
568-10760,-,0,Grey,SS,N,N,SFMTA,ON,0,1076,MISSION ST,9100000,Area 2, ,"(37.77966, -122.410494)"
209-00060,-,0,Red,SS,N,N,SFMTA,ON,0,6,09TH ST,446000,Area 2, ,"(37.777239, -122.416132)"
422-07280,-,0,Grey,SS,N,N,SFMTA,ON,0,728,FRONT ST,5873000,Area 2, ,"(37.798391, -122.399723)"
209-01260,-,0,Grey,SS,N,N,SFMTA,ON,0,126,09TH ST,449000,Area 2, ,"(37.775692, -122.414191)"
701-19110,-,0,Grey,SS,N,N,SFMTA,ON,0,1911,VAN NESS AVE,13161101,Area 3, ,"(37.793382, -122.4231)"
209-01610,-,0,Grey,SS,N,N,SFMTA,ON,0,161,09TH ST,450000,Area 2, ,"(37.775211, -122.413283)"
209-02150,-,0,Yellow,SS,N,N,SFMTA,ON,0,215,09TH ST,451000,Area 2, ,"(37.774801, -122.412742)"
720-16270,-,0,Grey,SS,N,N,SFMTA,ON,0,1627,WASHINGTON ST,13431000,Area 3, ,"(37.793328, -122.420295)"
720-16500,-,0,Grey,SS,N,N,SFMTA,ON,0,1650,WASHINGTON ST,13431000,Area 3, ,"(37.793376, -122.420768)"
502-06150,-,0,Green,SS,N,N,SFMTA,ON,0,615,JONES ST,7571000,Area 2, ,"(37.787142, -122.413324)"
502-07120,-,0,Grey,SS,N,N,SFMTA,ON,0,712,JONES ST,7574000,Area 2, ,"(37.788002, -122.413346)"
502-07180,-,0,Grey,SS,N,N,SFMTA,ON,0,718,JONES ST,7574000,Area 2, ,"(37.788165, -122.413379)"
502-07260,-,0,Grey,SS,N,N,SFMTA,ON,0,726,JONES ST,7574000,Area 2, ,"(37.788363, -122.41342)"
210-01080,-,0,Grey,SS,N,N,SFMTA,ON,0,108,10TH ST,484000,Area 2, ,"(37.774986, -122.415695)"
210-01450,-,0,Grey,SS,N,N,SFMTA,ON,0,145,10TH ST,486000,Area 2, ,"(37.774468, -122.414753)"
700-04510,-,0,Grey,SS,Y,Y,SFMTA,ON,0,451,VALENCIA ST,13059000,Area 5,Mission,"(37.765295, -122.421814)"
700-06110,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,611,VALENCIA ST,13061000,Area 5,Mission,"(37.763008, -122.421595)"
502-08190,-,0,Grey,SS,N,N,SFMTA,ON,0,819,JONES ST,7575000,Area 2, ,"(37.789184, -122.413736)"
651-08150,-,0,Grey,SS,N,N,SFMTA,ON,0,815,SANSOME ST,11554000,Area 2, ,"(37.798038, -122.402228)"
651-08240,-,0,Grey,SS,N,N,SFMTA,ON,0,824,SANSOME ST,11554000,Area 2, ,"(37.798215, -122.402107)"
700-16210,-,0,Grey,SS,N,N,SFMTA,ON,0,1621,VALENCIA ST,13076000,Area 3, ,"(37.747514, -122.420112)"
210-02590,-,0,Grey,SS,N,N,SFMTA,ON,0,259,10TH ST,487000,Area 2, ,"(37.772986, -122.412896)"
720-03160,720-03002,16,Grey,MS,Y,Y,SFMTA,ON,0,316,WASHINGTON ST,13406000,Area 5,Downtown,"(37.796093, -122.399268)"
720-03500,720-03006,50,Grey,MS,Y,Y,SFMTA,ON,0,350,WASHINGTON ST,13406000,Area 5,Downtown,"(37.796021, -122.399837)"
705-06280,-,0,Grey,SS,N,N,SFMTA,ON,0,628,VALLEJO ST,13094000,Area 3, ,"(37.798686, -122.408311)"
321-02040,-,0,Grey,SS,N,N,SFMTA,ON,0,204,BALBOA ST,2647000,Area 3, ,"(37.777435, -122.461082)"
365-04330,-,0,Grey,SS,N,N,SFMTA,ON,0,433,CORTLAND AVE,4425000,Area 3, ,"(37.739142, -122.416781)"
